count,streamType,tag,time,values
783665,4,14,1551446907,787.0;12.0
783666,4,14,1551446908,824.0;10.0
783668,4,14,1551446909,791.0;11.0
783667,4,14,1551446909,806.0;10.0
783669,4,14,1551446910,787.0;12.0
783606,4,14,1551446862,691.0;15.0
783605,4,14,1551446862,718.0;12.0
783607,4,14,1551446863,724.0;13.0
783609,4,14,1551446864,648.0;15.0
783608,4,14,1551446864,666.0;13.0
783610,4,14,1551446865,648.0;11.0
783612,4,14,1551446866,795.0;10.0
783611,4,14,1551446866,722.0;10.0
783613,4,14,1551446867,801.0;11.0
783614,4,14,1551446868,873.0;15.0
783615,4,14,1551446869,854.0;12.0
783616,4,14,1551446870,763.0;15.0
783618,4,14,1551446871,734.0;11.0
783617,4,14,1551446871,808.0;11.0
783619,4,14,1551446872,678.0;10.0
783621,4,14,1551446873,697.0;10.0
783620,4,14,1551446873,690.0;10.0
783622,4,14,1551446874,775.0;11.0
783623,4,14,1551446875,891.0;13.0
783624,4,14,1551446876,903.0;12.0
783625,4,14,1551446877,878.0;15.0
783627,4,14,1551446878,832.0;11.0
783626,4,14,1551446878,798.0;12.0
783628,4,14,1551446879,727.0;12.0
783629,4,14,1551446880,703.0;12.0
783631,4,14,1551446881,751.0;11.0
783630,4,14,1551446881,706.0;12.0
783632,4,14,1551446882,733.0;12.0
783634,4,14,1551446883,705.0;15.0
783633,4,14,1551446883,728.0;12.0
783635,4,14,1551446884,703.0;12.0
783636,4,14,1551446885,725.0;12.0
783637,4,14,1551446886,733.0;10.0
783574,4,14,1551446836,763.0;13.0
783575,4,14,1551446837,832.0;15.0
783576,4,14,1551446838,893.0;15.0
783578,4,14,1551446839,777.0;15.0
783577,4,14,1551446839,772.0;15.0
783579,4,14,1551446840,424.0;15.0
783580,4,14,1551446843,3122.0;15.0
783582,4,14,1551446844,670.0;15.0
783581,4,14,1551446844,676.0;15.0
783583,4,14,1551446845,673.0;15.0
783585,4,14,1551446846,667.0;12.0
783584,4,14,1551446846,680.0;12.0
783586,4,14,1551446847,710.0;12.0
783588,4,14,1551446848,644.0;15.0
783587,4,14,1551446848,647.0;12.0
783589,4,14,1551446849,658.0;13.0
783591,4,14,1551446850,685.0;12.0
783590,4,14,1551446850,654.0;12.0
783592,4,14,1551446851,588.0;15.0
783594,4,14,1551446852,844.0;12.0
783593,4,14,1551446852,679.0;12.0
783595,4,14,1551446853,909.0;15.0
783596,4,14,1551446854,849.0;12.0
783597,4,14,1551446855,877.0;12.0
783598,4,14,1551446856,890.0;11.0
783599,4,14,1551446857,865.0;11.0
783600,4,14,1551446858,795.0;12.0
783602,4,14,1551446859,831.0;12.0
783601,4,14,1551446859,845.0;12.0
783603,4,14,1551446860,773.0;12.0
783604,4,14,1551446861,713.0;13.0
783541,4,14,1551446812,849.0;10.0
783542,4,14,1551446812,825.0;11.0
783543,4,14,1551446813,787.0;11.0
783545,4,14,1551446814,807.0;10.0
783544,4,14,1551446814,792.0;11.0
783546,4,14,1551446815,748.0;11.0
783547,4,14,1551446816,803.0;10.0
783549,4,14,1551446817,810.0;12.0
783548,4,14,1551446817,788.0;11.0
783550,4,14,1551446818,770.0;15.0
783551,4,14,1551446819,785.0;10.0
783552,4,14,1551446820,823.0;12.0
783554,4,14,1551446821,775.0;15.0
783553,4,14,1551446821,800.0;13.0
783555,4,14,1551446822,810.0;12.0
783556,4,14,1551446823,805.0;11.0
783557,4,14,1551446824,764.0;11.0
783559,4,14,1551446825,787.0;12.0
783558,4,14,1551446825,777.0;15.0
783560,4,14,1551446826,755.0;15.0
783561,4,14,1551446827,758.0;12.0
783562,4,14,1551446828,784.0;13.0
783564,4,14,1551446829,761.0;15.0
783563,4,14,1551446829,835.0;12.0
783565,4,14,1551446830,764.0;12.0
783567,4,14,1551446831,684.0;12.0
783566,4,14,1551446831,720.0;11.0
783568,4,14,1551446832,737.0;12.0
783570,4,14,1551446833,655.0;15.0
783569,4,14,1551446833,650.0;15.0
783571,4,14,1551446834,607.0;15.0
783573,4,14,1551446835,711.0;12.0
783572,4,14,1551446835,629.0;13.0
783510,4,14,1551446787,811.0;12.0
783511,4,14,1551446787,800.0;12.0
783512,4,14,1551446788,835.0;15.0
783514,4,14,1551446789,842.0;11.0
783513,4,14,1551446789,773.0;10.0
783515,4,14,1551446790,809.0;11.0
783516,4,14,1551446791,826.0;12.0
783517,4,14,1551446792,803.0;10.0
783518,4,14,1551446793,829.0;10.0
783520,4,14,1551446794,776.0;12.0
783519,4,14,1551446794,843.0;11.0
783521,4,14,1551446795,767.0;10.0
783522,4,14,1551446796,786.0;11.0
783523,4,14,1551446797,839.0;15.0
783525,4,14,1551446798,769.0;11.0
783524,4,14,1551446798,769.0;13.0
783526,4,14,1551446799,807.0;12.0
783527,4,14,1551446800,804.0;12.0
783528,4,14,1551446801,765.0;13.0
783530,4,14,1551446802,832.0;12.0
783529,4,14,1551446802,820.0;15.0
783531,4,14,1551446803,777.0;13.0
783532,4,14,1551446804,775.0;12.0
783534,4,14,1551446805,806.0;15.0
783533,4,14,1551446805,790.0;15.0
783535,4,14,1551446806,811.0;12.0
783536,4,14,1551446807,752.0;11.0
783537,4,14,1551446808,797.0;10.0
783539,4,14,1551446809,830.0;10.0
783538,4,14,1551446809,805.0;10.0
783540,4,14,1551446810,791.0;11.0
783479,4,14,1551446762,785.0;15.0
783478,4,14,1551446762,771.0;15.0
783480,4,14,1551446763,801.0;15.0
783481,4,14,1551446764,732.0;15.0
783482,4,14,1551446765,793.0;15.0
783484,4,14,1551446766,734.0;15.0
783483,4,14,1551446766,768.0;15.0
783485,4,14,1551446767,646.0;15.0
783487,4,14,1551446768,722.0;13.0
783486,4,14,1551446768,689.0;15.0
783488,4,14,1551446769,736.0;12.0
783489,4,14,1551446770,765.0;11.0
783490,4,14,1551446771,873.0;15.0
783492,4,14,1551446772,863.0;13.0
783491,4,14,1551446772,830.0;12.0
783493,4,14,1551446773,801.0;13.0
783494,4,14,1551446774,760.0;12.0
783496,4,14,1551446775,745.0;15.0
783495,4,14,1551446775,741.0;13.0
783497,4,14,1551446776,636.0;15.0
783499,4,14,1551446777,659.0;15.0
783498,4,14,1551446777,664.0;15.0
783500,4,14,1551446778,629.0;15.0
783501,4,14,1551446779,695.0;15.0
783503,4,14,1551446780,899.0;15.0
783502,4,14,1551446780,877.0;11.0
783504,4,14,1551446781,857.0;13.0
783505,4,14,1551446782,791.0;12.0
783506,4,14,1551446783,820.0;11.0
783507,4,14,1551446784,865.0;12.0
783509,4,14,1551446785,800.0;12.0
783508,4,14,1551446785,800.0;13.0
783447,4,14,1551446737,846.0;9.0
783448,4,14,1551446738,877.0;15.0
783450,4,14,1551446739,805.0;10.0
783449,4,14,1551446739,814.0;9.0
783451,4,14,1551446740,867.0;10.0
783452,4,14,1551446741,865.0;11.0
783453,4,14,1551446742,781.0;15.0
783454,4,14,1551446743,850.0;10.0
783456,4,14,1551446744,824.0;15.0
783455,4,14,1551446744,862.0;11.0
783457,4,14,1551446745,818.0;11.0
783458,4,14,1551446746,784.0;9.0
783459,4,14,1551446747,840.0;13.0
783461,4,14,1551446748,771.0;10.0
783460,4,14,1551446748,874.0;12.0
783462,4,14,1551446749,818.0;9.0
783463,4,14,1551446750,809.0;10.0
783464,4,14,1551446751,806.0;10.0
783465,4,14,1551446752,788.0;10.0
783467,4,14,1551446753,850.0;15.0
783466,4,14,1551446753,826.0;10.0
783468,4,14,1551446754,763.0;15.0
783469,4,14,1551446755,727.0;13.0
783471,4,14,1551446756,799.0;15.0
783470,4,14,1551446756,781.0;12.0
783472,4,14,1551446757,766.0;13.0
783473,4,14,1551446758,714.0;15.0
783475,4,14,1551446759,774.0;12.0
783474,4,14,1551446759,766.0;13.0
783476,4,14,1551446760,760.0;15.0
783477,4,14,1551446761,663.0;15.0
783415,4,14,1551446713,730.0;15.0
783416,4,14,1551446713,801.0;15.0
783417,4,14,1551446714,1266.0;12.0
783419,4,14,1551446715,643.0;15.0
783418,4,14,1551446715,695.0;15.0
783420,4,14,1551446716,656.0;15.0
783421,4,14,1551446717,701.0;15.0
783423,4,14,1551446718,734.0;15.0
783422,4,14,1551446718,733.0;15.0
783424,4,14,1551446719,699.0;15.0
783426,4,14,1551446720,675.0;15.0
783425,4,14,1551446720,668.0;15.0
783427,4,14,1551446721,651.0;15.0
783429,4,14,1551446722,626.0;13.0
783428,4,14,1551446722,600.0;15.0
783430,4,14,1551446723,677.0;12.0
783432,4,14,1551446724,845.0;10.0
783431,4,14,1551446724,777.0;10.0
783433,4,14,1551446725,834.0;15.0
783434,4,14,1551446726,849.0;12.0
783435,4,14,1551446727,902.0;13.0
783436,4,14,1551446728,903.0;11.0
783437,4,14,1551446729,771.0;13.0
783439,4,14,1551446730,802.0;12.0
783438,4,14,1551446730,799.0;12.0
783440,4,14,1551446731,807.0;11.0
783441,4,14,1551446732,756.0;11.0
783442,4,14,1551446733,818.0;9.0
783444,4,14,1551446734,867.0;10.0
783443,4,14,1551446734,820.0;10.0
783445,4,14,1551446735,804.0;10.0
783446,4,14,1551446736,810.0;9.0
783415,4,14,1551446713,730.0;15.0
783416,4,14,1551446713,801.0;15.0
783417,4,14,1551446714,1266.0;12.0
783419,4,14,1551446715,643.0;15.0
783418,4,14,1551446715,695.0;15.0
783420,4,14,1551446716,656.0;15.0
783421,4,14,1551446717,701.0;15.0
783423,4,14,1551446718,734.0;15.0
783422,4,14,1551446718,733.0;15.0
783424,4,14,1551446719,699.0;15.0
783426,4,14,1551446720,675.0;15.0
783425,4,14,1551446720,668.0;15.0
783427,4,14,1551446721,651.0;15.0
783429,4,14,1551446722,626.0;13.0
783428,4,14,1551446722,600.0;15.0
783430,4,14,1551446723,677.0;12.0
783432,4,14,1551446724,845.0;10.0
783431,4,14,1551446724,777.0;10.0
783433,4,14,1551446725,834.0;15.0
783434,4,14,1551446726,849.0;12.0
783435,4,14,1551446727,902.0;13.0
783436,4,14,1551446728,903.0;11.0
783437,4,14,1551446729,771.0;13.0
783439,4,14,1551446730,802.0;12.0
783438,4,14,1551446730,799.0;12.0
783440,4,14,1551446731,807.0;11.0
783441,4,14,1551446732,756.0;11.0
783442,4,14,1551446733,818.0;9.0
783444,4,14,1551446734,867.0;10.0
783443,4,14,1551446734,820.0;10.0
783445,4,14,1551446735,804.0;10.0
783446,4,14,1551446736,810.0;9.0
783383,4,14,1551446688,684.0;15.0
783385,4,14,1551446689,700.0;11.0
783384,4,14,1551446689,650.0;15.0
783386,4,14,1551446690,1029.0;13.0
783387,4,14,1551446691,869.0;15.0
783388,4,14,1551446692,708.0;15.0
783390,4,14,1551446693,671.0;15.0
783389,4,14,1551446693,673.0;13.0
783391,4,14,1551446694,671.0;15.0
783393,4,14,1551446695,757.0;13.0
783392,4,14,1551446695,752.0;15.0
783394,4,14,1551446696,827.0;15.0
783395,4,14,1551446697,770.0;15.0
783396,4,14,1551446698,829.0;15.0
783398,4,14,1551446699,670.0;15.0
783397,4,14,1551446699,769.0;15.0
783399,4,14,1551446700,685.0;15.0
783401,4,14,1551446701,708.0;12.0
783400,4,14,1551446701,715.0;12.0
783402,4,14,1551446702,717.0;12.0
783403,4,14,1551446703,720.0;13.0
783405,4,14,1551446704,776.0;15.0
783404,4,14,1551446704,708.0;12.0
783406,4,14,1551446705,777.0;10.0
783407,4,14,1551446706,718.0;12.0
783409,4,14,1551446707,797.0;9.0
783408,4,14,1551446707,749.0;10.0
783410,4,14,1551446708,783.0;10.0
783411,4,14,1551446709,791.0;12.0
783412,4,14,1551446710,744.0;9.0
783414,4,14,1551446711,760.0;11.0
783413,4,14,1551446711,766.0;10.0
783349,4,14,1551446664,692.0;11.0
783351,4,14,1551446665,725.0;11.0
783350,4,14,1551446665,719.0;9.0
783352,4,14,1551446666,602.0;12.0
783354,4,14,1551446667,648.0;12.0
783353,4,14,1551446667,644.0;15.0
783355,4,14,1551446668,748.0;12.0
783357,4,14,1551446669,666.0;15.0
783356,4,14,1551446669,645.0;15.0
783358,4,14,1551446670,679.0;11.0
783359,4,14,1551446671,722.0;11.0
783361,4,14,1551446672,741.0;15.0
783360,4,14,1551446672,778.0;15.0
783362,4,14,1551446673,773.0;12.0
783363,4,14,1551446674,724.0;15.0
783365,4,14,1551446675,732.0;15.0
783364,4,14,1551446675,825.0;13.0
783366,4,14,1551446676,613.0;15.0
783368,4,14,1551446677,659.0;15.0
783367,4,14,1551446677,746.0;13.0
783369,4,14,1551446678,679.0;12.0
783371,4,14,1551446679,696.0;12.0
783370,4,14,1551446679,675.0;13.0
783372,4,14,1551446680,662.0;15.0
783373,4,14,1551446681,705.0;15.0
783375,4,14,1551446682,620.0;15.0
783374,4,14,1551446682,670.0;15.0
783377,4,14,1551446683,660.0;15.0
783376,4,14,1551446683,646.0;15.0
783378,4,14,1551446684,585.0;15.0
783380,4,14,1551446685,653.0;12.0
783379,4,14,1551446685,703.0;12.0
783382,4,14,1551446687,635.0;15.0
783381,4,14,1551446687,1304.0;15.0
783316,4,14,1551446638,775.0;15.0
783317,4,14,1551446639,1165.0;15.0
783318,4,14,1551446640,909.0;15.0
783319,4,14,1551446641,715.0;15.0
783321,4,14,1551446642,589.0;8.0
783320,4,14,1551446642,608.0;13.0
783323,4,14,1551446643,593.0;5.0
783322,4,14,1551446643,582.0;5.0
783325,4,14,1551446644,540.0;9.0
783324,4,14,1551446644,530.0;12.0
783326,4,14,1551446645,594.0;6.0
783327,4,14,1551446648,3087.0;15.0
783329,4,14,1551446649,738.0;15.0
783328,4,14,1551446649,523.0;15.0
783330,4,14,1551446650,779.0;15.0
783331,4,14,1551446651,607.0;15.0
783333,4,14,1551446652,779.0;15.0
783332,4,14,1551446652,733.0;15.0
783334,4,14,1551446653,755.0;15.0
783335,4,14,1551446654,758.0;15.0
783337,4,14,1551446655,724.0;13.0
783336,4,14,1551446655,687.0;15.0
783338,4,14,1551446656,720.0;15.0
783340,4,14,1551446657,662.0;11.0
783339,4,14,1551446657,810.0;12.0
783341,4,14,1551446658,778.0;11.0
783342,4,14,1551446659,754.0;11.0
783344,4,14,1551446660,695.0;12.0
783343,4,14,1551446660,789.0;11.0
783345,4,14,1551446661,699.0;10.0
783346,4,14,1551446662,733.0;10.0
783348,4,14,1551446663,707.0;10.0
783347,4,14,1551446663,761.0;11.0
